,Unnamed: 0,familyID,year,composition,headCount,ageHead,liquidWealth,laborIncome,costPerPerson,totalExpense,participation,investmentAmount,annuityIRA,wealthWithoutHomeEquity,wealthWithHomeEquity,HomeEquity,maritalStatus,employmentStatus,education,race,industry,ownership,skillLevel,financeExperience,ageGroup,decadeGroup
3936,4383,2941,1999,0,4,36,0.7,49.32,6.04,24.14,0,0.0,0.0,4.34,7.87,3.52,Married,employed,college,Black,noneFinance,owner,High,No,20-40,1990s
3938,4385,1863,1999,1,4,37,9.39,79.5,10.54,42.18,0,0.0,0.0,25.83,41.1,15.27,Married,employed,college,Black,noneFinance,owner,High,No,20-40,1990s
3939,4386,2196,1999,0,4,47,23.48,142.08,10.1,40.4,0,0.0,52.84,217.23,299.43,82.2,Married,employed,postGraduate,Black,noneFinance,owner,High,No,40-60,1990s
3942,4389,2257,1999,0,1,33,0.0,3.41,12.4,12.4,0,0.0,0.0,-4.7,-4.7,0.0,neverMarried,employed,college,Black,noneFinance,renter,High,No,20-40,1990s
3943,4390,899,1999,0,1,52,0.0,0.0,4.27,4.27,0,0.0,0.0,0.0,0.0,0.0,Divorced,unemployed,highSchool,Black,noneFinance,renter,Low,No,40-60,1990s
3945,4392,4636,1999,0,2,52,1.17,76.33,12.8,25.6,0,0.0,0.0,17.03,17.03,0.0,Married,unemployed,college,Black,noneFinance,renter,High,No,40-60,1990s
3946,4393,4577,1999,3,3,33,2.35,30.53,17.6,52.79,0,0.0,0.0,27.01,85.72,58.71,Widowed,employed,college,Black,noneFinance,owner,High,No,20-40,1990s
3947,4394,3441,1999,2,2,49,1.17,79.85,13.99,27.99,0,0.0,0.0,4.7,4.7,0.0,Married,employed,postGraduate,Black,noneFinance,renter,High,No,40-60,1990s
3948,4395,1331,1999,0,1,43,0.7,32.29,13.05,13.05,0,0.0,0.0,9.63,9.63,0.0,Divorced,employed,postGraduate,Black,noneFinance,renter,High,No,40-60,1990s
3949,4396,5612,1999,1,2,34,0.12,29.36,4.52,9.05,0,0.0,0.0,0.12,16.56,16.44,neverMarried,employed,college,White,noneFinance,owner,High,No,20-40,1990s
3950,4397,3738,1999,0,3,42,8.22,46.97,12.24,36.73,0,0.0,0.0,-2.35,15.27,17.61,Divorced,employed,postGraduate,Black,noneFinance,owner,High,No,40-60,1990s
3951,4398,3736,1999,0,2,40,0.0,45.8,15.6,31.19,0,0.0,0.0,7.05,7.05,0.0,neverMarried,employed,college,Black,noneFinance,renter,High,No,40-60,1990s
3954,4401,6210,1999,0,5,44,0.0,8.55,3.28,16.38,0,0.0,0.0,-2.35,-2.35,0.0,Separated,employed,highSchool,Black,noneFinance,renter,Low,No,40-60,1990s
3956,4403,1167,1999,8,4,35,0.0,7.87,3.2,12.81,0,0.0,0.0,0.0,0.0,0.0,Widowed,unemployed,college,Black,noneFinance,renter,High,No,20-40,1990s
3957,4404,6268,1999,0,1,45,0.0,0.0,5.02,5.02,0,0.0,0.0,0.0,0.0,0.0,neverMarried,unemployed,college,Black,noneFinance,renter,High,No,40-60,1990s
3958,4405,1762,1999,1,4,44,0.23,21.14,4.26,17.04,0,0.0,0.0,7.28,7.28,0.0,Divorced,unemployed,highSchool,Black,finance,renter,Low,Yes,40-60,1990s
3960,4407,2490,1999,0,3,53,1.76,41.1,10.46,31.38,0,0.0,0.0,25.25,83.96,58.71,Married,employed,highSchool,Black,noneFinance,owner,Low,No,40-60,1990s
3962,4409,4255,1999,1,1,51,0.0,34.05,14.63,14.63,0,0.0,0.0,-5.17,-5.17,0.0,Divorced,employed,college,Black,noneFinance,renter,High,No,40-60,1990s
3963,4410,3509,1999,0,3,47,0.0,2.47,2.21,6.63,0,0.0,0.0,-1.76,-1.76,0.0,Divorced,employed,highSchool,Black,noneFinance,renter,Low,No,40-60,1990s
3964,4411,1110,1999,0,3,40,0.09,22.31,4.35,13.06,0,0.0,0.0,-8.72,8.89,17.61,Divorced,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
3965,4412,3034,1999,0,3,37,0.0,11.74,5.81,17.43,0,0.0,0.0,5.87,5.87,0.0,neverMarried,employed,college,Black,noneFinance,renter,High,No,20-40,1990s
3966,4413,278,1999,1,3,44,0.0,25.83,10.47,31.41,0,0.0,0.0,-2.35,-2.35,0.0,Married,unemployed,highSchool,Black,noneFinance,renter,Low,No,40-60,1990s
3968,4415,1240,1999,0,4,37,0.0,31.0,4.88,19.53,0,0.0,0.0,0.0,41.1,41.1,neverMarried,employed,college,Black,noneFinance,owner,High,No,20-40,1990s
3969,4416,582,1999,0,5,54,0.0,87.43,9.33,46.63,0,0.0,0.0,29.36,29.36,0.0,Married,employed,highSchool,Black,noneFinance,owner,Low,No,40-60,1990s
3971,4418,465,1999,1,2,45,0.23,9.39,5.35,10.7,0,0.0,0.0,1.06,1.06,0.0,neverMarried,employed,college,Black,noneFinance,renter,High,No,40-60,1990s
3972,4419,6021,1999,0,4,44,0.0,27.01,5.42,21.67,0,0.0,0.0,8.22,8.22,0.0,Married,employed,highSchool,Black,noneFinance,renter,Low,No,40-60,1990s
3975,4422,5310,1999,1,2,44,0.0,15.33,10.92,21.83,0,0.0,0.0,-199.62,-199.62,0.0,neverMarried,unemployed,college,Black,noneFinance,renter,High,No,40-60,1990s
3976,4423,4094,1999,0,4,37,0.0,0.0,1.17,4.68,0,0.0,0.0,-0.46,-0.46,0.0,Separated,unemployed,highSchool,Black,noneFinance,renter,Low,No,20-40,1990s
3977,4424,4914,1999,1,7,39,0.0,14.09,3.15,22.02,0,0.0,0.0,1.41,1.41,0.0,neverMarried,employed,college,Black,noneFinance,renter,High,No,20-40,1990s
3980,4427,3606,1999,1,2,40,0.0,13.48,9.7,19.4,0,0.0,0.0,4.7,8.22,3.52,Married,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
3982,4429,2345,1999,1,2,48,7.05,34.05,11.75,23.5,0,0.0,0.0,2.35,2.35,0.0,neverMarried,employed,postGraduate,Black,noneFinance,renter,High,No,40-60,1990s
3983,4430,560,1999,1,2,47,0.05,0.0,8.37,16.74,0,0.0,0.0,-0.19,-0.19,0.0,neverMarried,unemployed,college,Black,noneFinance,renter,High,No,40-60,1990s
3984,4431,466,1999,0,3,45,0.01,108.03,5.97,17.9,0,0.0,0.0,25.84,25.84,0.0,Married,employed,college,Black,noneFinance,renter,High,No,40-60,1990s
3985,4432,5757,1999,2,3,43,0.0,19.38,7.18,21.54,0,0.0,0.0,1.17,1.17,0.0,Married,employed,college,Black,noneFinance,renter,High,No,40-60,1990s
3986,4433,813,1999,0,5,36,0.0,33.82,2.85,14.24,0,0.0,0.0,0.0,0.0,0.0,Divorced,employed,highSchool,Black,noneFinance,renter,Low,No,20-40,1990s
3987,4434,6659,1999,1,3,32,0.0,0.0,0.57,1.7,0,0.0,0.0,0.0,0.0,0.0,neverMarried,employed,college,Black,noneFinance,renter,High,No,20-40,1990s
3988,4435,3555,1999,1,3,43,0.7,37.58,6.1,18.29,0,0.0,0.0,-10.74,6.87,17.61,Married,unemployed,highSchool,Black,noneFinance,owner,Low,No,40-60,1990s
3989,4436,4286,1999,0,3,38,0.0,29.36,7.14,21.42,0,0.0,0.0,3.52,3.52,0.0,Separated,employed,college,Black,noneFinance,renter,High,No,20-40,1990s
3990,4437,5042,1999,1,3,36,0.0,25.83,5.02,15.05,0,0.0,0.0,-5.87,10.57,16.44,Divorced,employed,college,Black,noneFinance,owner,High,No,20-40,1990s
3992,4439,2263,1999,0,4,40,4.7,144.43,14.54,58.16,1,2.94,0.0,61.65,94.53,32.88,Married,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
3993,4440,3021,1999,1,3,39,5.87,106.86,20.86,62.57,0,0.0,2.94,20.55,55.78,35.23,Married,employed,postGraduate,Black,noneFinance,owner,High,No,20-40,1990s
3994,4441,4131,1999,0,3,55,2.35,19.38,5.9,17.7,0,0.0,0.0,57.54,133.86,76.33,Married,unemployed,highSchool,Black,noneFinance,owner,Low,No,40-60,1990s
3996,4443,1613,1999,1,3,51,0.0,9.39,7.84,23.53,0,0.0,0.0,5.87,30.53,24.66,Widowed,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
3997,4445,1409,1999,0,1,44,0.23,30.53,16.45,16.45,0,0.0,0.0,9.63,9.63,0.0,neverMarried,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4001,4449,6217,1999,0,2,47,1.17,41.1,11.28,22.56,0,0.0,0.0,1.76,54.6,52.84,Divorced,employed,college,Black,finance,owner,High,Yes,40-60,1990s
4002,4450,6103,1999,0,4,51,5.87,95.11,8.17,32.67,0,0.0,0.0,32.29,101.57,69.28,Married,employed,highSchool,Black,noneFinance,owner,Low,No,40-60,1990s
4003,4451,6031,1999,0,2,51,29.36,146.78,21.33,42.67,0,0.0,32.88,150.3,333.48,183.18,Married,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4005,4453,2767,1999,1,4,33,2.11,35.23,8.15,32.61,0,0.0,0.0,11.51,16.2,4.7,neverMarried,employed,college,Black,noneFinance,owner,High,No,20-40,1990s
4009,4458,4314,1999,0,2,57,14.09,78.67,16.06,32.11,0,0.0,0.0,37.58,79.85,42.27,Married,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4010,4459,1028,1999,0,1,38,0.0,0.0,5.04,5.04,0,0.0,0.0,0.0,29.36,29.36,Widowed,unemployed,college,Black,noneFinance,owner,High,No,20-40,1990s
4011,4460,5602,1999,0,2,37,0.0,7.63,12.39,24.77,0,0.0,0.0,-2.35,-2.35,0.0,Married,employed,highSchool,Black,noneFinance,renter,Low,No,20-40,1990s
4012,4461,5545,1999,0,2,48,3.52,69.28,13.09,26.18,0,0.0,0.0,25.83,43.45,17.61,Married,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4013,4462,3341,1999,0,3,43,0.59,85.72,10.8,32.4,0,0.0,0.0,64.0,81.61,17.61,Married,employed,highSchool,Black,noneFinance,owner,Low,No,40-60,1990s
4014,4463,1140,1999,1,5,50,2.94,27.01,4.07,20.36,0,0.0,0.0,1.76,37.58,35.81,Married,employed,highSchool,White,noneFinance,owner,Low,No,40-60,1990s
4016,4465,1177,1999,0,3,45,0.59,29.36,8.79,26.37,0,0.0,0.0,4.11,27.59,23.48,Widowed,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4017,4466,4496,1999,0,4,40,9.39,29.59,7.47,29.87,1,25.83,0.0,43.45,43.45,0.0,Married,unemployed,college,Black,noneFinance,renter,High,No,40-60,1990s
4018,4467,5335,1999,2,2,38,11.74,73.39,14.15,28.31,0,0.0,0.0,35.23,35.23,0.0,Divorced,employed,college,Black,noneFinance,renter,High,No,20-40,1990s
4019,4468,2489,1999,0,1,35,0.0,11.81,37.87,37.87,0,0.0,0.0,-0.59,5.28,5.87,neverMarried,employed,college,Black,noneFinance,owner,High,No,20-40,1990s
4021,4470,178,1999,0,2,52,0.0,30.53,10.03,20.06,0,0.0,0.0,17.61,66.93,49.32,Married,unemployed,college,Black,noneFinance,owner,High,No,40-60,1990s
4023,4472,5857,1999,0,4,51,2.82,72.8,10.29,41.17,0,0.0,0.0,13.39,36.87,23.48,Married,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4024,4473,5061,1999,0,3,40,0.0,34.05,3.24,9.72,0,0.0,0.0,0.0,0.0,0.0,Divorced,unemployed,college,Black,noneFinance,renter,High,No,40-60,1990s
4025,4474,1419,1999,1,4,51,0.0,44.62,11.58,46.32,0,0.0,0.0,6.69,18.44,11.74,Married,employed,highSchool,Black,noneFinance,owner,Low,No,40-60,1990s
4027,4476,5914,1999,1,8,48,0.0,2.35,0.93,7.46,0,0.0,0.0,0.0,0.0,0.0,Married,unemployed,college,Black,noneFinance,renter,High,No,40-60,1990s
4028,4477,5949,1999,0,1,36,0.0,0.59,3.56,3.56,0,0.0,0.0,0.0,0.0,0.0,neverMarried,unemployed,highSchool,Black,noneFinance,renter,Low,No,20-40,1990s
4029,4478,6466,1999,0,4,36,0.0,5.87,1.68,6.72,0,0.0,0.0,-0.59,22.9,23.48,Divorced,employed,college,Black,noneFinance,owner,High,No,20-40,1990s
4030,4479,3065,1999,0,4,31,0.0,22.55,2.51,10.05,0,0.0,0.0,0.0,0.0,0.0,neverMarried,employed,college,Black,noneFinance,renter,High,No,20-40,1990s
4032,4481,2980,1999,0,5,45,0.0,66.93,7.8,39.01,0,0.0,0.0,31.7,66.93,35.23,Married,employed,college,White,noneFinance,owner,High,No,40-60,1990s
4033,4482,4318,1999,1,2,52,0.23,37.58,9.56,19.11,0,0.0,0.0,11.98,47.2,35.23,neverMarried,employed,highSchool,Black,noneFinance,owner,Low,No,40-60,1990s
4034,4483,4470,1999,0,3,46,2.35,107.44,8.4,25.19,0,0.0,0.0,66.93,78.67,11.74,Married,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4035,4484,2387,1999,0,1,31,1.76,36.4,14.05,14.05,0,0.0,0.0,72.22,89.83,17.61,neverMarried,unemployed,college,Black,noneFinance,owner,High,No,20-40,1990s
4036,4486,3856,1999,0,5,32,5.87,21.84,3.96,19.78,0,0.0,0.0,16.44,16.44,0.0,Married,unemployed,college,Black,noneFinance,renter,High,No,20-40,1990s
4037,4487,1191,1999,1,6,31,2.35,44.62,4.2,25.19,0,0.0,0.0,19.96,31.35,11.39,Married,employed,college,Black,noneFinance,owner,High,No,20-40,1990s
4040,4490,3153,1999,0,6,49,10.57,54.6,3.29,19.73,0,0.0,0.0,32.88,79.85,46.97,Married,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4041,4491,918,1999,0,4,48,4.7,70.45,6.89,27.55,0,0.0,0.0,84.55,131.52,46.97,Married,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4042,4492,4868,1999,0,1,44,0.0,0.0,2.48,2.48,0,0.0,0.0,0.0,7.05,7.05,Divorced,unemployed,college,Black,noneFinance,owner,High,No,40-60,1990s
4043,4493,1687,1999,8,3,34,0.0,18.79,4.41,13.22,0,0.0,0.0,0.0,0.0,0.0,Married,unemployed,college,Black,noneFinance,renter,High,No,20-40,1990s
4044,4494,5600,1999,0,2,42,0.0,18.79,5.37,10.75,0,0.0,0.0,9.39,58.71,49.32,Divorced,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4045,4495,2342,1999,0,5,43,0.0,40.16,5.98,29.89,0,0.0,0.0,3.52,9.39,5.87,Married,employed,highSchool,Black,noneFinance,owner,Low,No,40-60,1990s
4046,4496,4339,1999,0,4,37,17.61,75.42,8.07,32.27,0,0.0,0.0,33.82,77.27,43.45,Married,employed,college,Black,noneFinance,owner,High,No,20-40,1990s
4047,4497,3152,1999,1,4,34,0.47,46.97,4.36,17.45,0,0.0,0.0,5.17,13.39,8.22,Married,employed,college,Black,noneFinance,owner,High,No,20-40,1990s
4048,4498,5601,1999,0,3,46,1.41,50.49,12.62,37.85,0,0.0,0.0,8.45,78.91,70.45,Married,employed,highSchool,Black,noneFinance,owner,Low,No,40-60,1990s
4049,4499,3967,1999,1,7,37,1.17,90.42,6.11,42.8,1,58.71,23.48,124.47,155.0,30.53,Married,employed,college,Black,noneFinance,owner,High,No,20-40,1990s
4050,4500,4028,1999,0,6,31,0.0,27.59,6.88,41.31,0,0.0,0.0,18.79,18.79,0.0,Separated,employed,highSchool,Black,noneFinance,renter,Low,No,20-40,1990s
4052,4502,1830,1999,0,1,51,0.0,15.5,10.22,10.22,0,0.0,0.0,-2.35,10.57,12.92,Widowed,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4053,4503,5755,1999,0,1,41,23.48,52.84,25.76,25.76,0,0.0,17.61,42.27,66.93,24.66,Divorced,employed,postGraduate,Black,noneFinance,owner,High,No,40-60,1990s
4054,4504,4192,1999,0,4,55,29.36,38.05,6.6,26.41,0,0.0,0.0,23.37,46.85,23.48,Married,retired,highSchool,Black,noneFinance,owner,Low,No,40-60,1990s
4055,4505,6499,1999,1,3,30,4.7,68.11,10.16,30.47,1,15.27,0.0,32.29,143.84,111.55,Married,employed,college,Black,noneFinance,owner,High,No,20-40,1990s
4057,4507,2158,1999,0,5,40,5.87,87.83,7.67,38.35,0,0.0,27.01,32.88,81.02,48.14,Married,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4058,4508,3866,1999,0,5,41,0.0,41.92,6.78,33.91,0,0.0,0.0,30.53,30.53,0.0,Married,employed,highSchool,Black,noneFinance,renter,Low,No,40-60,1990s
4060,4510,3634,1999,0,4,39,4.7,55.19,10.6,42.39,0,0.0,0.0,22.31,71.63,49.32,Married,employed,college,Black,noneFinance,owner,High,No,20-40,1990s
4061,4511,4438,1999,1,4,37,0.82,43.45,6.34,25.34,0,0.0,0.0,20.78,20.78,0.0,Married,employed,college,Black,noneFinance,renter,High,No,20-40,1990s
4062,4512,5194,1999,2,4,34,1.41,58.71,6.5,25.98,0,0.0,0.0,17.85,35.46,17.61,Married,employed,college,Black,noneFinance,owner,High,No,20-40,1990s
4063,4513,920,1999,0,2,31,0.59,30.34,8.06,16.12,0,0.0,0.0,-52.25,-40.51,11.74,Divorced,employed,postGraduate,Black,noneFinance,owner,High,No,20-40,1990s
4064,4514,5437,1999,0,3,35,0.59,17.61,13.28,39.85,0,0.0,0.0,-3.52,10.57,14.09,Married,employed,college,Black,noneFinance,owner,High,No,20-40,1990s
4065,4515,4343,1999,0,3,41,0.12,71.28,14.12,42.35,0,0.0,0.0,21.84,21.84,0.0,Married,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4067,4517,5411,1999,0,2,51,0.0,32.88,7.89,15.78,0,0.0,0.0,5.87,27.01,21.14,Divorced,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4068,4518,2781,1999,0,1,41,0.0,0.0,30.58,30.58,0,0.0,0.0,3.52,3.52,0.0,Separated,employed,college,Black,noneFinance,renter,High,No,40-60,1990s
4069,4519,4873,1999,2,1,40,0.0,42.27,23.87,23.87,0,0.0,0.0,15.27,15.27,0.0,Separated,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4070,4520,3760,1999,1,8,39,0.0,28.18,4.47,35.72,0,0.0,0.0,17.61,17.61,0.0,Separated,employed,highSchool,Black,noneFinance,renter,Low,No,20-40,1990s
4071,4521,3559,1999,0,4,42,0.0,23.48,3.35,13.41,0,0.0,0.0,0.35,0.35,0.0,Divorced,employed,college,Black,noneFinance,renter,High,No,40-60,1990s
4072,4522,2778,1999,0,8,37,0.0,17.61,3.77,30.16,0,0.0,0.0,10.57,10.57,0.0,Married,employed,college,Black,noneFinance,renter,High,No,20-40,1990s
4074,4524,3092,1999,0,4,46,1.17,56.36,4.97,19.88,0,0.0,0.0,24.66,153.83,129.17,Married,employed,highSchool,Black,noneFinance,owner,Low,No,40-60,1990s
4076,4526,2745,1999,0,7,36,0.0,16.44,3.69,25.83,0,0.0,0.0,0.0,0.0,0.0,neverMarried,employed,highSchool,Black,noneFinance,renter,Low,No,20-40,1990s
4077,4527,4854,1999,0,6,49,0.0,34.05,8.69,52.11,0,0.0,0.0,-17.03,4.11,21.14,Divorced,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4078,4528,3618,1999,0,4,46,0.0,22.9,8.87,35.49,0,0.0,0.0,1.17,1.17,0.0,Divorced,employed,highSchool,Black,noneFinance,renter,Low,No,40-60,1990s
4079,4529,5467,1999,1,4,54,2.35,120.95,7.59,30.36,0,0.0,0.0,14.09,102.16,88.07,Married,employed,postGraduate,Black,noneFinance,owner,High,No,40-60,1990s
4082,4532,54,1999,0,1,45,2.35,50.49,17.77,17.77,0,0.0,0.0,7.05,38.75,31.7,Divorced,employed,postGraduate,Black,noneFinance,owner,High,No,40-60,1990s
4084,4534,867,1999,1,1,46,5.87,58.71,18.58,18.58,0,0.0,0.0,5.87,5.87,0.0,Divorced,employed,postGraduate,Black,noneFinance,renter,High,No,40-60,1990s
4086,4536,6025,1999,1,3,41,32.88,34.05,4.96,14.89,0,0.0,0.0,32.88,62.23,29.36,neverMarried,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4087,4537,3075,1999,0,4,42,58.71,55.19,12.29,49.16,0,0.0,0.0,66.93,95.11,28.18,Married,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4089,4539,2945,1999,1,3,49,5.87,100.98,14.38,43.15,0,0.0,23.48,42.04,126.58,84.55,Married,employed,postGraduate,Asian,noneFinance,owner,High,No,40-60,1990s
4091,4541,916,1999,0,4,35,0.0,11.74,3.95,15.81,0,0.0,0.0,0.0,0.0,0.0,neverMarried,unemployed,college,Black,noneFinance,renter,High,No,20-40,1990s
4092,4542,1771,1999,0,3,42,0.21,17.61,5.57,16.72,0,0.0,0.0,-1.55,1.97,3.52,neverMarried,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4093,4543,4459,1999,1,4,40,0.0,17.61,11.14,44.56,0,0.0,0.0,-14.09,-12.92,1.17,Widowed,unemployed,postGraduate,Black,noneFinance,owner,High,No,40-60,1990s
4094,4544,5129,1999,1,5,37,1.39,44.62,7.44,37.21,0,0.0,0.47,102.84,134.55,31.7,neverMarried,employed,postGraduate,Black,noneFinance,owner,High,No,20-40,1990s
4095,4545,6427,1999,3,2,43,0.0,21.14,10.06,20.12,0,0.0,0.0,-33.0,-33.0,0.0,Separated,employed,postGraduate,Black,noneFinance,renter,High,No,40-60,1990s
4096,4546,1207,1999,0,1,47,0.0,0.0,12.59,12.59,0,0.0,0.0,-2.35,35.23,37.58,Divorced,unemployed,postGraduate,Black,noneFinance,owner,High,No,40-60,1990s
4098,4548,2501,1999,0,3,35,0.0,14.09,4.86,14.57,0,0.0,0.0,0.0,0.0,0.0,neverMarried,unemployed,highSchool,Black,noneFinance,renter,Low,No,20-40,1990s
4100,4550,4877,1999,2,4,35,0.0,39.92,5.18,20.73,0,0.0,0.0,0.0,0.0,0.0,Married,employed,college,Black,noneFinance,renter,High,No,20-40,1990s
4101,4551,6780,1999,0,2,35,0.35,21.14,6.51,13.01,0,0.0,0.0,0.35,55.54,55.19,Divorced,employed,college,Black,finance,owner,High,Yes,20-40,1990s
4102,4552,3477,1999,1,8,47,0.0,0.0,2.66,21.25,0,0.0,0.0,0.0,0.0,0.0,neverMarried,retired,highSchool,Black,noneFinance,renter,Low,No,40-60,1990s
4104,4554,627,1999,0,5,41,0.0,5.87,1.78,8.92,0,0.0,0.0,0.0,0.0,0.0,neverMarried,unemployed,highSchool,Black,noneFinance,renter,Low,No,40-60,1990s
4105,4555,499,1999,2,5,36,0.0,16.44,3.47,17.34,0,0.0,0.0,0.47,0.47,0.0,Separated,unemployed,highSchool,Black,noneFinance,renter,Low,No,20-40,1990s
4106,4556,2943,1999,0,5,40,17.61,96.29,7.39,36.97,0,0.0,0.0,23.48,105.68,82.2,Married,employed,postGraduate,Black,noneFinance,owner,High,No,40-60,1990s
4107,4557,4098,1999,1,5,46,0.01,17.61,5.53,27.64,0,0.0,0.0,12.58,12.58,0.0,Married,employed,college,Black,noneFinance,renter,High,No,40-60,1990s
4109,4559,4597,1999,0,1,50,0.47,58.12,38.6,38.6,0,0.0,0.0,2.58,17.85,15.27,Divorced,employed,postGraduate,Black,noneFinance,owner,High,No,40-60,1990s
4110,4560,4872,1999,3,3,48,0.0,17.61,4.67,14.0,0,0.0,0.0,0.0,0.0,0.0,Separated,employed,college,Black,noneFinance,renter,High,No,40-60,1990s
4111,4561,4598,1999,0,5,45,0.12,58.71,5.7,28.52,0,0.0,0.0,9.51,9.51,0.0,Married,employed,college,Black,noneFinance,renter,High,No,40-60,1990s
4112,4562,5271,1999,1,2,42,0.0,46.97,13.62,27.25,0,0.0,0.0,6.46,123.8,117.34,Divorced,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4113,4563,6125,1999,1,3,38,14.09,111.05,11.16,33.47,0,0.0,0.0,22.31,27.01,4.7,Divorced,employed,college,Black,noneFinance,owner,High,No,20-40,1990s
4114,4564,5195,1999,0,4,34,0.0,22.31,3.92,15.7,0,0.0,0.0,0.0,11.74,11.74,neverMarried,employed,college,Black,noneFinance,owner,High,No,20-40,1990s
4119,4569,5822,1999,1,3,46,0.59,64.58,17.66,52.99,0,0.0,0.0,11.74,-16.44,-28.18,Married,employed,postGraduate,Black,noneFinance,owner,High,No,40-60,1990s
4120,4570,6004,1999,1,7,43,0.0,1.88,3.77,26.36,0,0.0,0.0,-11.74,25.83,37.58,Divorced,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4121,4571,5721,1999,0,2,41,0.7,31.7,17.08,34.16,0,0.0,0.0,2.0,2.0,0.0,Divorced,employed,college,Black,finance,renter,High,Yes,40-60,1990s
4123,4573,6587,1999,0,3,40,1.76,12.56,11.77,35.32,0,0.0,0.0,53.43,53.43,0.0,Married,employed,highSchool,Black,noneFinance,renter,Low,No,40-60,1990s
4126,4576,5155,1999,1,4,48,23.48,104.51,13.53,54.11,1,293.56,0.0,387.5,452.08,64.58,Married,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4127,4577,1607,1999,0,1,43,0.02,0.35,22.23,22.23,0,0.0,0.0,1.2,1.2,0.0,Divorced,unemployed,college,Black,noneFinance,renter,High,No,40-60,1990s
4128,4578,3543,1999,0,1,39,0.0,34.05,10.04,10.04,0,0.0,0.0,0.0,0.0,0.0,neverMarried,employed,highSchool,Black,noneFinance,renter,Low,No,20-40,1990s
4129,4579,2044,1999,1,4,37,0.0,46.97,5.5,22.0,0,0.0,0.0,-10.22,40.28,50.49,Married,employed,college,Black,noneFinance,owner,High,No,20-40,1990s
4130,4580,3147,1999,0,1,36,0.0,0.0,10.84,10.84,0,0.0,0.0,-1.17,-1.17,0.0,neverMarried,unemployed,highSchool,Black,noneFinance,renter,Low,No,20-40,1990s
4131,4581,1685,1999,0,3,32,0.0,29.36,6.48,19.44,0,0.0,0.0,23.48,23.48,0.0,Divorced,employed,college,Black,noneFinance,renter,High,No,20-40,1990s
4132,4582,6831,1999,8,4,34,0.4,16.44,5.59,22.36,0,0.0,1.64,9.09,9.09,0.0,Divorced,employed,highSchool,AmericanIndian,noneFinance,renter,Low,No,20-40,1990s
4133,4583,5186,1999,0,2,41,1.17,60.36,16.65,33.3,0,0.0,0.0,0.0,29.36,29.36,Divorced,employed,postGraduate,Black,noneFinance,owner,High,No,40-60,1990s
4135,4585,6629,1999,1,4,48,0.29,0.0,5.69,22.76,0,0.0,0.0,94.23,144.73,50.49,Separated,employed,highSchool,Black,noneFinance,owner,Low,No,40-60,1990s
4138,4589,2713,1999,0,1,56,2.94,30.53,26.66,26.66,0,0.0,0.0,9.98,9.98,0.0,Divorced,employed,highSchool,Black,noneFinance,renter,Low,No,40-60,1990s
4139,4590,2086,1999,1,6,45,5.87,97.46,6.73,40.38,0,0.0,0.0,35.81,35.81,0.0,Married,employed,college,Black,noneFinance,renter,High,No,40-60,1990s
4140,4591,6325,1999,0,5,51,11.74,93.94,5.9,29.52,0,0.0,93.94,320.57,344.05,23.48,Married,employed,college,AmericanIndian,noneFinance,owner,High,No,40-60,1990s
4142,4593,1559,1999,1,6,56,0.0,0.0,1.38,8.29,0,0.0,0.0,0.0,0.0,0.0,neverMarried,unemployed,highSchool,Black,noneFinance,renter,Low,No,40-60,1990s
4143,4594,2460,1999,0,4,45,2.94,89.95,17.54,70.18,0,0.0,0.0,-13.5,9.98,23.48,Married,employed,college,Black,noneFinance,owner,High,No,40-60,1990s
4145,4596,1196,1999,0,1,57,1.17,35.23,12.55,12.55,0,0.0,0.0,-4.7,-4.7,0.0,neverMarried,employed,college,Black,noneFinance,renter,High,No,40-60,1990s
4147,4598,75,1999,0,2,40,0.47,66.93,14.69,29.38,0,0.0,0.0,2.82,2.82,0.0,neverMarried,employed,college,Black,noneFinance,renter,High,No,40-60,1990s
